"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"1644","L9110003","ville au fourier","49","Maine-et-Loire","49368","VERNANTES","52","Pays de la Loire","04","Loire-Bretagne","L9116300","la Ville au Fourrier","300","0000000134","Onde OFB","1f","Ecoulement visible faible",0.050462019,47.4177535,2012-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"1645","L9110003","ville au fourier","49","Maine-et-Loire","49368","VERNANTES","52","Pays de la Loire","04","Loire-Bretagne","L9116300","la Ville au Fourrier","176","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.050462019,47.4177535,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"1646","L9110003","ville au fourier","49","Maine-et-Loire","49368","VERNANTES","52","Pays de la Loire","04","Loire-Bretagne","L9116300","la Ville au Fourrier","64","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.050462019,47.4177535,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"1647","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","106651","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2026-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"1648","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","104053","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2025-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"1649","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","102901","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2025-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"1650","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","102019","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2025-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"1651","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","100713","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2025-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"1652","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","99668","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2025-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"1653","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","98862","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2024-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"1654","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","98675","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2024-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"1655","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","98508","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2024-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"1656","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","98330","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2024-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"1657","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","98222","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2024-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"1658","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","98029","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2023-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"1659","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","97928","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2023-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"1660","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","97795","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2023-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"1661","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","97615","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2023-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"1662","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","97507","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2023-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"1663","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","97387","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2023-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"1664","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","97176","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2023-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"1665","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","97124","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2023-03-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"1666","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","96986","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2022-11-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"1667","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","96893","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2022-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"1668","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","96787","0000000134","Onde OFB","2","Ecoulement non visible",-0.137421774,47.490566614,2022-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"1669","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","96668","0000000134","Onde OFB","2","Ecoulement non visible",-0.137421774,47.490566614,2022-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"1670","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","96443","0000000134","Onde OFB","2","Ecoulement non visible",-0.137421774,47.490566614,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"1671","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","96350","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2022-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"1672","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","96176","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2022-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"1673","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","96013","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2021-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"1674","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","95884","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2021-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"1675","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","95771","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2021-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"1676","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","95685","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2021-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"1677","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","95596","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2021-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"1678","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","95418","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2021-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"1679","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","95238","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2020-10-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"1680","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","95149","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2020-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"1681","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","94994","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2020-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"1682","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","94811","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2020-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"1683","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","94672","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2020-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"1684","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","94507","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2020-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"1685","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","93103","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2019-11-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"1686","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","92303","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2019-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"1687","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","91457","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2019-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"1688","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","90462","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"1689","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","89464","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2019-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"1690","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","88556","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2019-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"1691","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","87950","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2019-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"1692","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","84650","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2018-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"1693","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","83653","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.137421774,47.490566614,2018-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"1694","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","82501","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.137421774,47.490566614,2018-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"1695","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","82405","0000000134","Onde OFB",NA,"Donnée manquante",-0.137421774,47.490566614,2018-08-20,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"1696","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","82205","0000000134","Onde OFB",NA,"Donnée manquante",-0.137421774,47.490566614,2018-08-13,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"1697","L9200001","brocard","49","Maine-et-Loire","49079","CHARTRENE","52","Pays de la Loire","04","Loire-Bretagne","L9205700","ruisseau de chartrené","81859","0000000134","Onde OFB",NA,"Donnée manquante",-0.137421774,47.490566614,2018-08-06,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
